batch_size,lrate,neurons,objective,elapsed_sec
3,0.794854112113191,198,-0.304188729077578,16391.7800500393
10,0.983072300773635,89,-0.307915136218071,20502.2107832432
10,0.981560841342739,97,-0.312839463353157,20173.1749174595
7,0.686780441315048,90,-0.320948135852814,3620.05652499199
1,0.524413562368985,102,-0.3210065305233,20663.330852747
10,0.999737452966654,61,-0.326384380459785,14412.4897370338
5,0.369191122173491,198,-0.334194995462894,10097.5495085716
10,0.627249888057194,60,-0.341272756457329,2414.87640833855
3,0.503053252494035,200,-0.341445179283619,8473.11460256577
5,0.608199035153987,86,-0.349763169884682,4468.24050426483
10,0.992925947284235,89,-0.365390136837959,15835.2817876339
2,0.671445465939724,172,-0.367857730388641,12191.6600739956
8,0.79506586829171,79,-0.368344044685364,3397.50964593887
5,0.366403622940919,198,-0.369113266468048,9793.19247794151
7,0.993524907824829,60,-0.369468802213669,16923.6264081001
5,0.925873243343117,89,-0.37488005310297,4676.95522356033
10,0.518314462507361,200,-0.386307522654533,10102.9670321941
1,0.968963348529575,77,-0.391345900297165,20222.1855361462
10,0.337019561209174,200,-0.400140002369881,10887.4810426235
7,0.994589830904609,60,-0.414581187069416,16607.1390426159
6,0.990898487480555,82,-0.429348784685135,19361.3204262257
10,0.994055578778931,73,-0.430804461240768,15383.9345448017
2,0.548525208360685,125,-0.44493382871151,11112.3147575855
7,0.993130648066751,45,-0.445868569612503,17554.8576879501
4,0.844198447314763,199,-0.449843072891235,12425.6999812126
2,0.970372270350083,62,-0.451012578606606,10411.2079315186
4,0.727776720485996,132,-0.46516837477684,5635.56310963631
2,0.771606050569153,97,-0.468773958086968,11017.5342569351
10,0.99389639659054,55,-0.475803524255753,15348.676343441
4,0.890877325341486,199,-0.478976118564606,10746.235804081
4,0.952411498665442,195,-0.487028348445892,18887.6485724449
7,0.549476173574739,199,-0.490823252499103,7320.11228609085
8,0.720940452191119,66,-0.49811053276062,3517.59523415565
3,0.658170689053364,199,-0.501572203636169,12175.5296289921
2,0.833074531906359,76,-0.511900091171265,11053.1925449371
8,0.885916174947063,68,-0.513970923423767,3428.32221722603
2,0.43726989879333,200,-0.51527701318264,12344.8762850761
8,0.744417089668121,103,-0.519589591026306,3589.89128351212
6,0.868077310316368,66,-0.536706358194351,4326.53436779976
1,0.441363197128331,116,-0.559750799834728,20700.6662056446
6,0.694261448728465,198,-0.589983096718788,10097.3499336243
7,0.951775476572528,75,-0.595710611343384,3553.01778292656
10,0.986045823205392,98,-0.616328597068787,20988.9900541306
10,0.991018801835286,76,-0.628163486719132,17204.492256403
5,0.852678823162897,66,-0.631397470831871,4441.69528627396
9,0.763641800475687,195,-0.636015802621841,11182.2740535736
4,0.552629502395905,174,-0.638986557722092,6232.91917967796
3,0.638813739381995,199,-0.648594123125076,12339.8095824718
8,0.914118251304095,80,-0.649830663204193,3364.18189144134
9,0.767660099423961,60,-0.652814364433289,3523.32555365562
10,0.379683818427256,199,-0.654159098863602,6552.41798472405
8,0.999809409999628,100,-0.683604395389557,19259.1920332909
6,0.74047426099409,195,-0.694741415977478,13960.2117228508
10,0.963805247013314,88,-0.698653131723404,20156.4508330822
10,0.946091445332051,82,-0.707723677158356,20253.5430285931
9,0.778580658339207,195,-0.721195414662361,11171.7383449078
9,0.859414511672818,75,-0.725554475188255,3443.74947953224
9,0.966504522414838,126,-0.738289076089859,18482.3069508076
9,0.953535055934971,94,-0.741755169630051,3518.24016165733
9,0.993058671776035,99,-0.749363204836845,17219.13007617
10,0.98003308522618,94,-0.755603611469269,20097.7408549786
8,0.990910459900962,68,-0.755871319770813,18401.2603969574
10,0.472847390195825,184,-0.763566195964813,4952.75612616539
7,0.4245271386797,200,-0.775098291039467,3951.18848848343
9,0.991213508642701,101,-0.788854280114174,17854.6562409401
9,0.259110019815162,196,-0.82756844162941,8719.00201416016
10,0.945471423439274,94,-0.846191227436066,20648.2068402767
10,0.973032224482738,80,-0.863591700792313,19004.1767838001
10,0.961778593034002,80,-0.876472145318985,20579.6038444042
9,0.991248403370267,99,-0.877168962359428,18076.2741544247
7,0.737310797510546,134,-0.878006872534752,3658.71085047722
7,0.667277641144195,149,-0.881400668621063,3664.503729105
7,0.735834803769807,188,-0.892049276828766,3934.75121188164
9,0.952406025515537,106,-0.896168595552444,3668.61859083176
6,0.987351442448319,86,-0.91762747168541,4561.00586509705
10,0.997072459635033,108,-0.920357018709183,14558.0131337643
1,0.826837232234387,116,-0.957764038443565,21125.5784692764
10,0.978320623982073,128,-0.969545930624008,19345.8046822548
9,0.814907413431992,100,-0.973510617017746,3527.90491318703
10,0.94905523966972,53,-0.974412322044373,20889.6798048019
5,0.994376512023962,75,-0.975351467728615,18167.001445055
